ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On
12226780,JD437841,2020-11-10 10:00:00,015XX S STATE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),False,False,131,1,3,33,11,2020,2020-12-17 15:40:05
12216051,JD425446,2020-11-08 19:21:00,016XX S KEDZIE AVE,0460,BATTERY,SIMPLE,STREET,False,False,1022,10,24,29,08B,2020,2020-12-17 15:40:05
12521989,JE421664,2021-10-25 10:30:00,075XX S ESSEX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4,7,43,08B,2021,2021-11-01 15:40:29
12208084,JD416395,2020-10-30 22:00:00,002XX E 121ST PL,0560,ASSAULT,SIMPLE,APARTMENT,False,False,532,5,9,53,08A,2020,2020-12-17 15:40:05
12539886,JE443673,2021-10-03 13:50:00,102XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,511,5,9,49,14,2021,2021-11-15 15:40:13
12480444,JE371137,2021-09-12 19:58:00,006XX S CENTRAL AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING / GROUNDS,True,False,1522,15,29,25,18,2021,2021-09-19 15:40:44
12724836,JF273412,2022-06-09 14:30:00,059XX S ELIZABETH ST,0880,THEFT,PURSE-SNATCHING,STREET,False,False,713,7,16,67,06,2022,2023-01-03 15:40:27
12844677,JF417044,2022-09-30 19:07:00,031XX W ARTHINGTON ST,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,1134,11,24,27,18,2022,2023-01-03 15:40:27
12535193,JE438309,2021-11-08 14:51:00,028XX W JACKSON BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1124,11,27,27,15,2021,2021-11-15 15:40:54
12501594,JE397056,2021-10-03 21:30:00,008XX W WAVELAND AVE,0810,THEFT,OVER $500,STREET,False,False,1923,19,44,6,06,2021,2021-10-10 15:40:42
12886817,JF467252,2022-11-08 06:00:00,029XX W BIRCHWOOD AVE,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,2411,24,50,2,06,2022,2023-01-03 15:40:27
12442806,JE325265,2021-08-04 00:37:00,086XX S HONORE ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,614,6,21,71,06,2021,2021-08-11 15:41:43
12266804,JE109616,2021-01-11 12:12:00,057XX S PEORIA ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,712,7,16,68,08A,2021,2021-01-18 15:40:30
12310491,JE163013,2021-03-08 16:30:00,119XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,522,5,34,53,08B,2021,2021-03-15 15:40:58
12661683,JF196978,2022-04-03 21:00:00,047XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,223,2,3,38,07,2022,2023-01-03 15:40:27
12622548,JF150036,2022-02-19 22:38:00,044XX S ST LOUIS AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE,False,False,821,8,14,58,08B,2022,2023-01-03 15:40:27
12894642,JF475561,2022-11-15 12:46:00,086XX S MARQUETTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,423,4,7,46,14,2022,2023-01-03 15:40:27
12440368,JE322389,2021-07-24 00:00:00,077XX S HERMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,611,6,17,71,07,2021,2021-08-03 15:39:47
12844340,JF416568,2022-09-30 13:00:00,005XX N RUSH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,18,42,8,14,2022,2023-01-03 15:40:27
12841449,JF413069,2022-09-13 06:12:00,0000X W 114TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,522,5,34,49,11,2022,2022-09-28 15:42:44
12843979,JF415927,2022-09-29 21:20:00,079XX S DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,611,6,17,71,07,2022,2023-01-03 15:40:27
12427902,JE306777,2021-07-14 11:00:00,056XX N LAS CASAS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1621,16,39,12,11,2021,2021-07-21 15:41:25
12938679,JG100533,2022-12-31 02:00:00,001XX W HUBBARD ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,False,False,1831,18,42,8,03,2022,2023-01-07 15:41:08
12484520,JE376223,2021-09-16 16:45:00,030XX N NOTTINGHAM AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,2511,25,29,18,08A,2021,2021-09-23 15:45:32
12460803,JE347226,2021-08-23 02:00:00,070XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,831,8,17,66,06,2021,2021-08-30 15:39:57
12321025,JE176098,2021-03-22 10:00:00,060XX S HARPER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,314,3,5,42,08A,2021,2021-03-29 15:40:13
12465794,JE352934,2021-08-27 22:00:00,104XX S MICHIGAN AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,NURSING / RETIREMENT HOME,False,True,512,5,9,49,02,2021,2021-09-03 15:40:53
12372588,JE238570,2021-05-22 11:00:00,002XX S LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1533,15,28,25,08B,2021,2021-05-29 15:40:48
12455600,JE340532,2021-08-09 01:40:00,079XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,MEDICAL / DENTAL OFFICE,False,False,624,6,8,44,05,2021,2021-08-19 15:49:47
12258753,JE100316,2020-12-31 17:00:00,069XX S WABASH AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,322,3,6,69,06,2020,2021-01-07 15:41:47
12774344,JF333530,2022-07-24 22:00:00,018XX S MILLARD AVE,0810,THEFT,OVER $500,STREET,False,False,1014,10,24,29,06,2022,2023-01-03 15:40:27
12633306,JF162122,2022-03-03 15:18:00,065XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,2432,24,49,1,06,2022,2023-01-03 15:40:27
12509310,JE406053,2021-09-22 00:00:00,057XX S WENTWORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,232,2,20,68,11,2021,2021-10-13 15:46:17
12753158,JF306562,2022-07-01 03:27:00,036XX N LAKE SHORE DR,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1925,19,46,6,06,2022,2023-01-03 15:40:27
12935218,JF525468,2022-12-28 16:10:00,004XX E 35TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,212,2,4,35,15,2022,2023-01-04 15:41:19
12436827,JE317892,2021-07-28 21:35:00,027XX W LAWRENCE AVE,0860,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,False,False,2031,20,40,4,06,2021,2021-08-04 15:41:09
12807086,JF372140,2022-08-25 15:30:00,012XX W 81ST ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,612,6,21,71,07,2022,2023-01-03 15:40:27
12424700,JE303001,2021-07-16 02:35:00,063XX N MOBILE AVE,0460,BATTERY,SIMPLE,ALLEY,False,False,1611,16,39,10,08B,2021,2021-07-23 15:40:09
12912343,JF497974,2022-12-04 16:00:00,011XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1232,12,25,28,06,2022,2023-01-03 15:40:27
12805137,JF369753,2022-04-20 11:00:00,071XX N SHERIDAN RD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2423,24,49,1,11,2022,2023-01-03 15:40:27
12810906,JF376727,2022-08-30 18:50:00,103XX S HOYNE AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,False,True,2212,22,19,72,26,2022,2023-01-03 15:40:27
12402576,JE275963,2021-06-22 16:30:00,006XX E 87TH ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,632,6,6,44,08A,2021,2021-09-17 15:39:57
12282053,JE127632,2021-01-23 15:00:00,021XX W 54TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,932,9,16,61,14,2021,2021-02-02 15:39:51
12847403,JF420261,2022-10-03 12:35:00,043XX W 63RD ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,813,8,23,65,08B,2022,2023-01-03 15:40:27
12283348,JE129302,2021-01-27 18:00:00,013XX N BURLING ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1822,18,27,8,08A,2021,2021-02-19 15:39:34
12673672,JF211263,2022-04-18 07:47:00,043XX S OAKLEY AVE,0460,BATTERY,SIMPLE,FACTORY / MANUFACTURING BUILDING,False,False,924,9,12,61,08B,2022,2023-01-03 15:40:27
12598505,JF119474,2022-01-15 16:30:00,068XX S INDIANA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,322,3,6,69,11,2022,2023-01-03 15:40:27
12625117,JF153174,2022-02-22 16:00:00,056XX N MANGO AVE,0810,THEFT,OVER $500,STREET,False,False,1622,16,45,11,06,2022,2023-01-03 15:40:27
12496468,JE390480,2021-09-20 12:00:00,037XX N SHEFFIELD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1923,19,44,6,11,2021,2021-09-30 15:39:33
12337689,JE196347,2021-04-11 15:00:00,008XX N LARAMIE AVE,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,STREET,False,True,1524,15,37,25,04A,2021,2021-04-18 15:41:10
12806728,JF371609,2022-08-26 19:00:00,033XX W FILLMORE ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,POLICE FACILITY / VEHICLE PARKING LOT,False,False,1134,11,24,29,26,2022,2023-01-03 15:40:27
12867643,JF444579,2022-10-21 00:01:00,023XX W SCHOOL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1921,19,32,5,07,2022,2023-01-03 15:40:27
12678563,JF217200,2022-04-23 13:35:00,069XX N WAYNE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,ALLEY,False,False,2431,24,49,1,04B,2022,2023-01-03 15:40:27
12799699,JF363422,2022-08-19 23:00:00,065XX S MARSHFIELD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,725,7,15,67,06,2022,2023-01-03 15:40:27
12475351,JE364845,2021-09-06 10:30:00,081XX S DORCHESTER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,411,4,8,45,07,2021,2021-09-13 15:40:45
12598900,JF120649,2022-01-21 19:00:00,098XX S CALHOUN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,431,4,10,51,05,2022,2023-01-03 15:40:27
12602768,JF125555,2022-01-26 20:00:00,078XX S SAGINAW AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,421,4,7,43,06,2022,2023-01-03 15:40:27
12622277,JF145493,2022-01-27 19:40:00,049XX W EDDY ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1634,16,31,15,26,2022,2023-01-03 15:40:27
12674108,JF211445,2022-04-17 12:00:00,063XX N HERMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2433,24,40,77,14,2022,2023-01-03 15:40:27
12321706,JE176866,2021-03-22 14:30:00,068XX S THROOP ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,724,7,17,67,26,2021,2021-03-29 15:40:13
12556199,JE463666,2021-12-02 14:25:00,056XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,711,7,20,68,08B,2021,2021-12-09 15:54:12
12375726,JE242751,2021-05-25 18:18:00,001XX W MAPLE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1824,18,27,8,11,2021,2021-06-01 15:40:57
12696045,JF238712,2022-05-11 19:21:00,0000X S MASON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1513,15,29,25,08B,2022,2023-01-03 15:40:27
12727479,JF276783,2022-06-12 11:00:00,044XX S LAVERGNE AVE,0460,BATTERY,SIMPLE,COLLEGE / UNIVERSITY - RESIDENCE HALL,False,False,814,8,22,56,08B,2022,2023-01-03 15:40:27
12402662,JE275969,2021-06-21 18:30:00,044XX W 28TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1031,10,22,30,06,2021,2021-06-28 15:40:57
13071743,JG259192,2022-12-13 10:00:00,020XX E 95TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,413,4,7,51,04A,2022,2023-11-15 15:41:31
12806431,JF371030,2022-08-26 11:30:00,026XX E 74TH ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,334,3,7,43,03,2022,2023-01-03 15:40:27
12564695,JE473220,2021-12-10 19:50:00,013XX W HASTINGS ST,0560,ASSAULT,SIMPLE,CHA PARKING LOT / GROUNDS,False,False,1233,12,25,28,08A,2021,2021-12-17 15:45:02
12234689,JD446952,2020-12-01 18:40:00,005XX W ELM ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,False,False,1823,18,27,8,03,2020,2020-12-17 15:40:05
12790254,JF352374,2022-08-11 03:38:00,084XX S COLFAX AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,False,False,423,4,7,46,15,2022,2023-01-03 15:40:27
12411211,JE286567,2021-07-01 16:00:00,052XX S ARTESIAN AVE,0560,ASSAULT,SIMPLE,STREET,False,False,923,9,14,63,08A,2021,2021-07-08 15:41:09
12320924,JE175957,2021-03-20 21:00:00,060XX S ST LAWRENCE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,313,3,20,42,07,2021,2021-03-27 15:40:22
12903655,JF487817,2022-11-26 02:00:00,040XX W 28TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1031,10,22,30,03,2022,2023-01-03 15:40:27
12265579,JE108257,2021-01-09 16:30:00,024XX E 74TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,334,3,7,43,08A,2021,2021-01-16 15:40:24
12718373,JF265707,2022-06-02 21:17:00,004XX E 111TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,531,5,9,49,08A,2022,2023-01-03 15:40:27
12270682,JE114106,2021-01-16 00:17:00,094XX S STONY ISLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,True,False,413,4,8,48,15,2021,2021-01-23 15:40:36
12265820,JE108587,2021-01-05 09:00:00,019XX N KARLOV AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2534,25,35,20,11,2021,2021-01-16 15:39:23
12692198,JF231615,2022-04-28 12:00:00,091XX S PERRY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,634,6,21,49,05,2022,2023-01-03 15:40:27
12494759,JE388526,2021-09-27 01:35:00,079XX S MARQUETTE AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,422,4,7,46,03,2021,2021-10-04 15:41:45
12606725,JF130473,2022-01-24 10:00:00,025XX S BLUE ISLAND AVE,0820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC GROUNDS,False,False,1034,10,25,31,06,2022,2023-01-03 15:40:27
12437527,JE318372,2021-07-29 10:36:00,071XX N DAMEN AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,STREET,True,False,2424,24,49,1,15,2021,2021-08-05 15:42:05
12743181,JF295874,2022-06-24 13:00:00,097XX S CHARLES ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,OTHER (SPECIFY),False,False,2213,22,19,72,26,2022,2023-01-03 15:40:27
12513079,JE410972,2021-10-15 18:21:00,0000X E ROOSEVELT RD,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA PLATFORM,False,False,123,1,4,32,03,2021,2021-10-22 15:47:22
12698209,JF241368,2022-05-13 21:56:00,079XX S EAST END AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,414,4,8,46,04B,2022,2023-01-03 15:40:27
12752827,JF307577,2022-07-04 01:00:00,002XX N PEORIA ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,BAR OR TAVERN,False,False,1214,12,27,28,17,2022,2023-01-03 15:40:27
12622628,JF150139,2022-02-20 03:14:00,043XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,1624,16,45,15,14,2022,2023-01-03 15:40:27
12000936,JD175816,2020-03-06 08:00:00,046XX N CAMPBELL AVE,0810,THEFT,OVER $500,STREET,False,False,1911,19,47,4,06,2020,2020-03-13 15:41:29
12935947,JF526386,2022-12-28 16:35:00,008XX N HOMAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1121,11,27,23,11,2022,2023-01-04 15:41:19
12426851,JE305628,2021-07-18 11:30:00,078XX S KOSTNER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,834,8,18,70,08A,2021,2021-07-25 15:39:52
12364246,JE228566,2021-05-07 10:00:00,050XX N ASHLAND AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2032,20,47,3,11,2021,2021-05-15 15:39:30
12394399,JE265840,2021-06-14 16:30:00,115XX S EWING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,433,4,10,52,08A,2021,2021-06-21 15:40:21
12645877,JF178157,2022-03-10 09:00:00,023XX W 112TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2212,22,19,75,06,2022,2023-01-03 15:40:27
12684653,JF224358,2022-04-23 17:50:00,005XX W CORNELIA AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1925,19,46,6,02,2022,2023-01-03 15:40:27
12584724,JF103578,2022-01-04 20:23:00,059XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,714,7,15,67,08B,2022,2023-01-03 15:40:27
12924952,JF512908,2022-12-10 20:00:00,051XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2032,20,40,3,06,2022,2023-01-03 15:40:27
12582684,JF100943,2022-01-02 00:10:00,067XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,724,7,16,68,08B,2022,2023-01-03 15:40:27
12548502,JE454310,2021-11-23 02:00:00,017XX W 33RD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,912,9,12,59,26,2021,2021-11-30 15:40:14
12628416,JF157152,2022-02-26 21:14:00,033XX W WARREN BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1123,11,28,27,15,2022,2023-01-03 15:40:27
12385184,JE252231,2021-06-03 12:00:00,028XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,133,1,4,35,06,2021,2021-06-10 15:42:28
12680696,JF219527,2022-04-15 15:43:00,064XX N Sheridan Rd,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,2432,24,49,1,06,2022,2023-01-03 15:40:27
12742696,JF295205,2022-06-26 19:50:00,085XX S MACKINAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,424,4,10,46,14,2022,2023-01-03 15:40:27
12598232,JF119948,2022-01-21 13:55:00,048XX N CLARK ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,2032,20,47,3,06,2022,2023-01-03 15:40:27
12400344,JE272443,2021-06-19 08:00:00,021XX W GARFIELD BLVD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,715,7,15,67,11,2021,2021-06-26 15:40:32
12805731,JF370474,2022-08-25 20:00:00,049XX W QUINCY ST,031A,ROBBERY,ARMED - HANDGUN,VACANT LOT / LAND,False,False,1533,15,28,25,03,2022,2023-01-03 15:40:27
12786095,JF347276,2022-08-06 23:50:00,008XX N ORLEANS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1823,18,27,8,08B,2022,2023-01-03 15:40:27
12718428,JF265736,2022-06-03 02:07:00,029XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,133,1,4,35,08B,2022,2023-01-03 15:40:27
12644358,JF175953,2022-03-16 14:09:00,037XX W POLK ST,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1133,11,24,27,08A,2022,2023-01-03 15:40:27
12441332,JE323517,2021-08-02 12:00:00,016XX W ALTGELD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1931,19,32,7,11,2021,2021-08-09 15:40:29
12184568,JD389261,2020-10-02 16:15:00,036XX S ASHLAND AVE,0890,THEFT,FROM BUILDING,CONSTRUCTION SITE,False,False,912,9,11,59,06,2020,2020-11-05 15:42:12
12265533,JE108164,2021-01-08 13:45:00,064XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,825,8,17,66,06,2021,2021-01-16 15:39:23
12538043,JE441461,2021-11-11 08:20:00,006XX N ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1221,12,27,23,08B,2021,2021-11-18 15:42:25
12189193,JD394593,2020-10-10 03:55:00,091XX S COMMERCIAL AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,423,4,10,46,08B,2020,2020-10-17 15:40:42
12209721,JD418261,2020-11-02 04:33:00,040XX S TALMAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,921,9,12,58,26,2020,2020-11-09 15:42:31
12243883,JD457761,2020-12-13 01:20:00,013XX S CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1011,10,24,29,08B,2020,2020-12-20 15:40:16
12549600,JE455481,2021-11-23 19:15:00,004XX E 95TH ST,0895,THEFT,FROM COIN-OPERATED MACHINE OR DEVICE,GAS STATION,False,False,633,6,9,49,06,2021,2021-11-30 15:40:14
12575545,JE486110,2021-12-22 16:09:00,029XX E 77TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,True,True,421,4,7,43,04B,2021,2022-03-02 15:42:24
12718320,JF265703,2022-06-03 00:45:00,111XX S CORLISS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,False,False,531,5,9,50,15,2022,2023-01-19 15:42:22
12580526,JE492956,2021-12-30 13:30:00,038XX W BELLE PLAINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1723,17,39,16,14,2021,2022-01-06 15:43:35
12086801,JD274359,2020-06-24 06:00:00,010XX W MARQUETTE RD,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),False,True,724,7,6,68,14,2020,2020-07-01 15:40:40
12445797,JE328874,2021-08-06 21:45:00,030XX N BROADWAY,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1934,19,44,6,08B,2021,2021-08-13 15:40:27
12322116,JE177263,2021-03-23 06:00:00,010XX W 47TH PL,0820,THEFT,$500 AND UNDER,STREET,False,False,933,9,20,61,06,2021,2021-03-30 15:40:13
12718814,JF266329,2022-01-18 09:00:00,0000X N WACKER DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,42,32,11,2022,2023-01-03 15:40:27
12486514,JE378783,2021-09-18 09:00:00,015XX N SEDGWICK ST,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,1821,18,27,8,06,2021,2021-09-25 15:40:14
12447429,JE330798,2021-08-08 03:00:00,026XX W POPE JOHN PAUL II DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,922,9,15,58,08B,2021,2021-08-15 15:40:10
12208301,JD415266,2020-10-11 00:00:00,054XX S NARRAGANSETT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,811,8,23,56,11,2020,2020-12-17 15:40:05
12254410,JD470028,2020-12-26 15:21:00,081XX S MARYLAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,631,6,8,44,08A,2020,2021-01-02 15:40:02
12616701,JF142835,2022-02-13 00:21:00,069XX N WESTERN AVE,0810,THEFT,OVER $500,STREET,False,False,2411,24,50,2,06,2022,2023-01-03 15:40:27
12742872,JF295352,2022-06-26 23:49:00,017XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1233,12,25,31,08B,2022,2023-01-03 15:40:27
12621573,JF148827,2022-02-18 17:29:00,070XX S HALSTED ST,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,732,7,6,68,08A,2022,2023-01-03 15:40:27
12429556,JE308777,2021-07-21 09:15:00,079XX S SOUTH SHORE DR,0560,ASSAULT,SIMPLE,APARTMENT,False,False,422,4,7,46,08A,2021,2021-07-28 15:40:43
12216478,JD425834,2020-11-09 10:18:00,070XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,731,7,6,69,08B,2020,2020-12-17 15:40:05
12573432,JE484350,2021-12-20 19:37:00,092XX S LUELLA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,413,4,7,48,06,2021,2021-12-27 15:41:40
12434788,JE315432,2021-07-26 21:48:00,038XX W CERMAK RD,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,True,True,1014,10,24,29,04A,2021,2021-08-02 15:40:29
12765368,JF322781,2022-07-19 01:30:00,012XX S CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1021,10,24,29,08B,2022,2023-01-03 15:40:27
12554684,JE461793,2021-11-17 11:31:00,062XX S ARTESIAN AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,APARTMENT,False,True,825,8,16,66,26,2021,2021-12-02 15:46:23
12806368,JF371170,2022-08-26 13:10:00,059XX W ERIE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1511,15,29,25,08B,2022,2023-01-03 15:40:27
12790312,JF351282,2022-08-09 21:20:00,048XX W NORTH AVE,0870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,False,False,2533,25,37,25,06,2022,2023-01-03 15:40:27
